pid,round,cpu,wc,ram,logged,decided,agr_rounds,restarts,loaded_tail,active_tail,active_front,loaded_front,beb_bc,beb_dir,beb_r,pf_s,pf_r,sent,s_cyc,ack_s,ack_r,ack_cyc,recv,recvtot,aas,aar,lookup_size,acked_size,p_acks_size,send_q_size,susp_size,fl_s,fl_r,fl_rq,receive_q_size
4,75,7614,77484,6144,24,23,72,0,937,1437,1449,1459,72,1250,2597,2618,2597,3198,5662,1117,1013,0,2939,5178,1013,1057,253,8213,149,781,0,5508,5273,5273,232
4,76,7710,78495,6144,27,27,69,0,964,1464,1476,1486,69,1267,2508,2578,2507,2893,5311,963,886,0,3232,5309,886,1009,372,8287,166,954,0,4897,5065,5065,0
4,77,7807,79504,6144,17,17,58,0,981,1481,1493,1503,58,1127,2246,2229,2246,3052,5529,907,875,0,2849,4763,874,874,249,8204,79,706,0,5013,5007,5007,249
4,78,7905,80510,6144,19,22,54,0,1000,1500,1511,1521,54,1028,2167,2054,2167,2664,5056,718,761,0,2613,4143,762,604,346,8069,119,370,0,4321,4286,4286,396
4,79,7990,81600,6144,0,0,0,0,1000,1500,1511,1521,0,0,0,0,0,943,945,1049,0,0,0,0,0,0,346,8067,119,368,0,1846,2299,1444,2044
4,80,8097,82625,6144,11,5,33,9,1011,1511,1523,1533,33,518,943,1145,942,894,1499,786,1112,0,2311,4840,1112,1097,439,8549,213,984,0,2931,2984,2946,150
8,0,98,1014,4736,12,12,76,0,1,13,25,35,76,923,2139,2367,2139,2932,4769,637,565,0,2374,3619,565,517,336,125,106,541,0,4334,3815,3815,196
8,1,214,2148,4864,15,15,45,1,1,28,40,50,45,885,1716,1740,1717,2756,4280,820,889,0,2760,4554,889,741,385,532,108,891,0,4637,4868,4868,676
8,2,323,3177,4864,18,18,40,0,1,46,58,68,40,885,1676,1645,1676,2511,4164,1207,1038,0,2799,5200,1037,1184,447,977,215,888,0,4865,4685,4685,215
8,3,429,4193,4864,23,24,64,0,1,69,81,91,64,1200,2433,2416,2433,3239,5703,904,844,0,3309,5410,845,1079,333,1081,104,844,0,5142,5229,5229,104
8,4,523,5202,4864,14,13,41,0,1,83,95,105,41,890,1637,1669,1637,2547,4262,649,765,0,2184,3716,765,618,220,1206,57,798,0,4141,3706,3706,94
8,5,624,6218,4992,21,21,61,0,1,104,116,126,61,1096,2278,2255,2278,2745,5217,913,674,0,2694,4245,674,704,499,1009,287,581,0,4492,4391,4391,290
8,6,725,7227,4992,14,16,49,0,1,118,130,140,49,945,1928,1876,1929,2859,4738,992,931,0,2654,4767,931,1019,341,1225,158,578,0,4962,4895,4895,418
8,7,823,8243,5120,20,19,54,0,1,138,150,160,54,990,2032,2016,2031,2632,4641,886,771,0,2783,4747,771,1016,260,1323,91,585,0,4449,4589,4589,260
8,8,928,9255,5120,27,21,66,0,1,165,177,187,66,1326,2637,2580,2636,3240,5856,908,886,0,3211,5176,886,891,289,1376,70,704,0,5207,5023,5023,107
8,9,1042,10265,5120,20,20,47,0,1,185,197,207,47,876,1805,1769,1805,2683,4617,787,700,0,2272,3740,700,633,387,1382,170,539,0,4350,3633,3633,0
8,10,1153,11326,5504,7,9,36,8,1,192,204,214,36,743,1417,1427,1417,2228,3163,1120,678,0,2315,4063,678,926,495,1896,117,1067,0,4204,5057,5039,974
8,11,1266,12421,5504,7,7,21,4,1,199,211,221,21,589,996,988,996,2482,3911,864,965,0,1968,3823,965,753,416,2230,134,677,0,4450,3669,3669,820
8,12,1361,13450,5504,31,29,65,0,1,230,242,252,65,1262,2550,2497,2549,2485,4662,879,1051,0,3424,5703,1051,1031,525,2734,151,996,0,4595,4777,4777,17
8,13,1461,14469,5504,21,20,60,0,1,251,263,273,60,1104,2197,2244,2197,2682,4901,859,862,0,2850,4733,862,843,379,2792,123,1022,0,4583,4818,4818,160
8,14,1555,15478,5504,15,18,53,0,1,266,278,288,53,1032,2054,2039,2055,2993,5417,745,778,0,2614,4344,778,788,443,2489,183,637,0,4696,4377,4377,193
8,15,1659,16491,5504,26,23,65,0,1,292,304,314,65,1107,2266,2342,2265,2930,5131,1048,942,0,3003,5110,942,987,432,2668,170,778,0,5080,5265,5265,348
8,16,1765,17505,5504,25,25,69,0,1,317,329,339,69,1235,2605,2546,2605,3329,5906,1032,898,0,3136,5214,898,1005,387,2724,138,747,0,5439,5147,5147,281
8,17,1870,18511,5632,18,22,66,0,1,335,347,357,66,1211,2526,2465,2526,2872,5442,820,979,0,3163,5261,979,941,328,2706,122,642,0,4851,4957,4957,4
8,18,1974,19522,5632,19,17,44,0,1,354,366,376,44,860,1688,1696,1689,2469,4042,801,856,0,2326,4079,856,735,310,3102,96,765,0,4286,4166,4166,97
8,19,2063,20531,5632,18,20,54,0,1,372,384,394,54,1009,2069,2035,2069,2349,4473,808,804,0,2462,4221,804,790,308,3011,86,675,0,4141,4449,4449,325
8,20,2146,21673,5632,5,1,14,5,1,377,389,399,14,58,132,324,131,1461,1817,797,159,0,397,656,158,66,316,3015,105,711,0,1957,2889,1494,1589
8,21,2291,22762,5632,10,9,26,6,1,387,399,409,26,603,1059,1097,1059,1950,2970,723,1480,0,1857,4382,1480,781,439,3296,154,809,0,4158,2824,2824,116
8,22,2396,23785,5632,9,10,24,0,1,396,408,418,24,660,1319,1116,1319,2147,3454,901,954,0,1979,4064,955,957,350,3574,107,618,0,4183,3995,3995,92
8,23,2492,24796,5632,12,12,46,0,1,408,420,430,46,653,1415,1527,1415,1808,3295,759,740,0,2002,3599,740,683,349,3806,157,658,0,3467,3588,3588,139
8,24,2597,25806,5632,14,17,42,0,1,422,434,444,42,938,1795,1736,1796,2814,4418,878,852,0,2301,4190,852,884,354,4057,174,790,0,4724,4905,4905,871
8,25,2709,26830,5632,24,20,44,0,1,446,458,468,44,1337,2178,2173,2178,3157,5548,1080,1260,0,3568,6165,1260,1144,295,4126,98,600,0,5591,5439,5439,189
8,26,2817,27844,5760,25,26,69,0,1,471,483,493,69,1210,2447,2521,2447,2970,5285,1030,861,0,3112,5022,861,872,454,4337,190,806,0,5041,5136,5136,341
8,27,2916,28850,5760,27,27,75,0,1,498,510,520,75,1293,2758,2718,2758,3210,6182,753,1058,0,3367,5488,1058,889,296,4167,68,552,0,5181,5226,5226,99
8,28,3017,29859,5760,26,27,77,0,24,524,536,546,77,1281,2732,2744,2731,3103,5543,840,1095,0,3396,5557,1095,887,419,4559,174,856,0,5218,5567,5567,112
8,29,3124,30879,5760,21,19,62,0,45,545,557,567,62,1236,2411,2414,2412,3051,5805,994,923,0,2950,4995,923,953,286,4169,147,516,0,4974,4966,4966,153
8,30,3231,31899,5760,21,21,66,0,66,566,578,588,66,1188,2490,2442,2490,3230,5602,1087,1165,0,3026,5422,1165,1051,315,4468,141,586,0,5662,5474,5474,205
8,31,3343,32916,5760,23,23,65,0,89,589,601,611,65,1191,2388,2426,2388,3035,5452,975,963,0,2955,5009,963,916,334,4432,113,596,0,5146,5015,5015,236
8,32,3450,33933,5760,21,21,57,0,110,610,622,632,57,972,2026,2055,2025,2484,4329,910,894,0,2756,4832,894,1002,225,4883,84,814,0,4441,4755,4755,164
8,33,3549,34939,5760,16,19,54,0,126,626,638,648,54,1108,2163,2134,2163,2617,4809,760,751,0,2690,4340,750,731,255,4827,67,756,0,4307,4305,4305,129
8,34,3643,35965,5888,34,31,67,0,160,660,672,682,67,1275,2466,2548,2465,2769,5198,764,697,0,2879,4515,698,755,256,4813,76,900,0,4386,4381,4381,39
8,35,3744,36983,5888,14,15,59,0,174,674,686,696,59,1188,2399,2309,2400,3368,5821,1001,839,0,2622,4514,839,888,352,4791,163,756,0,5379,4826,4826,363
8,36,3854,38012,5888,24,22,43,0,198,698,710,720,43,1031,1820,1848,1821,2799,4788,928,969,0,2935,5124,969,1034,306,4871,123,653,0,4876,4834,4834,77
8,37,3964,39027,5888,10,11,31,0,208,708,720,730,31,702,1350,1291,1351,2575,3978,1045,780,0,2253,3920,780,751,323,5208,137,639,0,4547,4677,4677,872
8,38,4056,40035,5888,15,12,32,0,223,723,735,745,32,749,1293,1357,1292,2314,3579,862,758,0,2270,4193,757,994,363,5571,115,731,0,4093,3700,3700,387
8,39,4158,41045,5888,24,24,63,0,247,747,759,769,63,1205,2395,2402,2396,3281,5689,892,915,0,3305,5490,916,1082,314,5583,123,725,0,5267,5205,5205,102
8,40,4246,42125,6016,3,4,1,0,250,750,760,770,1,38,98,57,98,1368,1847,1555,101,0,266,460,101,76,334,5365,179,383,0,2754,3746,2003,2044
8,41,4326,43218,6144,8,7,40,16,258,758,770,780,40,905,1377,1665,1377,998,998,838,1174,0,2337,4702,1174,954,296,6388,58,2047,0,2932,3355,2711,53
8,42,4427,44229,6144,27,28,44,0,285,785,797,807,44,853,2192,1689,2191,2608,5654,747,982,0,2591,4519,982,769,321,5871,161,691,0,4516,4515,4515,53
8,43,4525,45234,6144,25,24,65,0,310,810,822,832,65,1263,2471,2498,2471,3004,5551,1085,970,0,2938,4957,970,874,484,5694,251,642,0,5219,5157,5157,279
8,44,4626,46239,6144,21,22,65,0,331,831,843,853,65,1110,2347,2345,2347,2702,4842,860,918,0,2877,4986,917,1018,246,5971,159,847,0,4650,4743,4743,36
8,45,4731,47245,6144,16,15,47,0,347,847,859,869,47,1038,1951,1931,1951,3168,5256,1116,880,0,2630,4625,881,956,335,5858,164,691,0,5334,5154,5154,565
8,46,4836,48272,6144,25,25,67,0,372,872,884,894,67,1163,2309,2436,2308,2719,5020,845,989,0,3119,5280,989,980,292,6017,71,834,0,4733,4808,4808,93
8,47,4937,49281,6144,24,24,68,0,396,896,908,918,68,1186,2529,2478,2529,3103,5879,780,1015,0,2983,4989,1015,819,318,5995,117,536,0,5058,4942,4942,46
8,48,5052,50347,6144,14,15,58,0,410,910,922,932,58,1082,2156,2184,2157,3034,5179,1008,839,0,2946,4800,839,848,419,6262,224,648,0,4850,4737,4737,422
8,49,5152,51357,6144,24,24,50,0,434,934,946,956,50,1062,2076,2012,2077,2459,4562,896,882,0,2740,4754,882,945,313,6446,121,637,0,4346,4614,4614,343
8,50,5252,52372,6144,25,24,73,0,459,959,971,981,73,1161,2464,2548,2463,3044,5635,874,906,0,2842,4857,906,930,262,6314,79,594,0,4984,4538,4538,24
8,51,5348,53386,6144,16,16,51,0,475,975,987,997,51,948,1933,1917,1933,2326,4073,887,741,0,2433,4255,741,909,275,6577,115,764,0,4134,4330,4330,110
8,52,5451,54405,6144,24,24,61,0,499,999,1011,1021,61,1205,2334,2364,2334,3199,5486,992,897,0,2848,4807,897,894,361,6646,133,841,0,5268,4917,4917,220
8,53,5560,55460,6144,25,25,67,0,524,1024,1036,1046,67,1034,2252,2307,2251,3205,5709,910,959,0,3036,5190,959,1003,182,6725,86,691,0,5203,4835,4835,21
8,54,5663,56491,6144,7,10,45,0,531,1031,1043,1053,45,711,1693,1566,1693,2486,4376,805,740,0,2319,3909,740,694,284,6698,111,367,0,4191,3868,3868,0
8,55,5762,57504,6144,16,17,52,0,547,1047,1059,1069,52,977,1946,1965,1947,2255,4125,579,718,0,2458,4015,718,662,344,6759,73,461,0,3711,3922,3922,108
8,56,5861,58512,6144,31,27,80,0,578,1078,1090,1100,80,1220,2649,2740,2649,2890,5127,912,916,0,3121,5171,916,958,89,7265,43,975,0,4874,5109,5109,46
8,57,5959,59531,6144,18,21,59,0,596,1096,1108,1118,59,1179,2379,2300,2379,2956,5728,878,986,0,2768,4775,986,846,261,6841,96,503,0,4936,4735,4735,40
8,58,6054,60545,6144,21,18,55,0,617,1117,1129,1139,55,1088,2060,2133,2060,2071,3816,772,643,0,2360,3935,643,759,188,7073,75,891,0,3638,3980,3980,85
8,59,6161,61554,6144,8,11,19,0,625,1125,1136,1146,19,381,794,742,795,1971,3217,927,443,0,1120,1910,443,269,354,6851,132,387,0,3521,3244,3244,1429
8,60,6253,62581,6144,12,9,30,2,637,1137,1149,1159,30,563,1008,1133,1008,1514,1846,1041,1308,0,2180,4682,1308,958,199,7746,78,1188,0,4043,4424,3427,209
8,61,6356,63595,6144,20,22,54,0,657,1157,1168,1178,54,1043,2165,2069,2164,3296,5771,1019,1085,0,2983,5381,1085,1124,364,7546,95,785,0,5493,5138,5138,0
8,62,6459,64615,6144,26,24,69,0,683,1183,1195,1205,69,1168,2453,2479,2454,3202,5805,972,805,0,2885,4765,805,911,450,7269,181,680,0,5159,4921,4921,224
8,63,6558,65624,6144,16,21,55,0,699,1199,1211,1221,55,1123,2257,2168,2256,2692,4828,891,907,0,2857,4920,907,977,363,7684,132,712,0,4670,4746,4746,63
8,64,6660,66638,6144,23,21,66,0,722,1222,1234,1244,66,1127,2319,2381,2319,3092,5654,1218,923,0,2829,4938,923,1010,385,7400,202,531,0,5410,5088,5088,214
8,65,6754,67645,6144,18,17,45,0,740,1240,1252,1262,45,1083,1995,1938,1995,2080,3795,733,786,0,2632,4442,786,853,318,7740,142,754,0,3779,4273,4273,45
8,66,6857,68653,6144,26,24,63,0,766,1266,1278,1288,63,1133,2255,2330,2255,2925,5145,956,988,0,2870,4887,987,859,359,7856,114,864,0,5028,5171,5171,329
8,67,6951,69660,6144,18,19,43,0,784,1284,1296,1306,43,1099,1947,1916,1947,2823,5096,769,942,0,2634,4685,942,943,204,7606,74,507,0,4714,4581,4581,225
8,68,7056,70678,6144,22,25,51,0,806,1306,1318,1328,51,1131,2142,2100,2143,2407,4388,926,985,0,2731,4748,985,841,274,7897,138,641,0,4499,4705,4705,182
8,69,7159,71723,6144,23,19,60,0,829,1329,1341,1351,60,996,2081,2136,2081,2845,5147,980,822,0,2705,4642,823,949,267,7744,118,475,0,4813,4777,4777,317
8,70,7259,72737,6144,24,24,63,0,853,1353,1365,1375,63,1118,2278,2315,2278,2723,4774,856,855,0,2882,4856,855,937,275,8044,85,739,0,4614,4582,4582,55
8,71,7361,73740,6272,18,18,60,0,871,1371,1383,1393,60,1078,2206,2218,2206,2695,4920,766,825,0,2785,4545,825,761,268,7982,98,732,0,4446,4516,4516,26
8,72,7453,74749,6272,12,12,49,0,883,1383,1395,1405,49,827,1765,1758,1765,2505,4405,932,771,0,2521,4199,771,748,382,8053,88,674,0,4388,4492,4492,320
8,73,7632,75782,6272,18,11,31,0,901,1401,1413,1423,31,742,1426,1331,1426,2410,4003,639,725,0,1831,3433,725,713,283,8182,104,559,0,3888,3141,3141,68
8,74,7733,76786,6272,23,23,64,0,924,1424,1436,1446,64,1132,2335,2348,2335,2479,4575,1030,891,0,2636,4581,891,883,346,8352,164,810,0,4580,4614,4614,114
8,75,7840,77800,6272,21,21,53,0,945,1445,1457,1467,53,1197,2208,2204,2208,2470,4633,661,922,0,2733,4640,921,808,364,8545,120,902,0,4182,4651,4651,195
8,76,7950,78833,6272,23,22,68,0,968,1468,1480,1490,68,1151,2435,2443,2436,3199,5982,995,1029,0,3263,5461,1030,988,256,8478,105,664,0,4956,5152,5152,40
8,77,8049,79834,6272,24,22,57,0,992,1492,1504,1514,57,1170,2205,2253,2204,3253,5659,997,914,0,2734,4694,914,883,403,8447,116,551,0,5344,5118,5118,464
8,78,8173,80902,6272,8,12,26,0,1000,1500,1511,1521,26,501,1011,995,1011,2102,3285,1260,464,0,1559,2676,464,570,319,8336,147,363,0,4003,3802,3802,1600
8,79,8259,81951,6272,4,0,12,7,1004,1504,1516,1526,12,164,256,392,255,363,363,923,1040,0,1023,3091,1040,825,29,8804,9,755,0,2486,3006,1425,12
8,80,8364,83053,6272,7,7,25,1,1011,1511,1523,1533,25,729,1406,1204,1406,2193,3454,579,670,0,2484,3768,669,436,340,8933,105,793,0,3618,3744,3744,11
16,0,108,1073,4608,13,13,68,0,1,14,26,36,68,1222,2219,2514,2219,2420,4190,661,680,0,2605,4078,679,621,270,274,97,744,0,3940,4145,4145,67
16,1,211,2168,4864,17,18,52,0,1,31,43,53,52,828,1944,1816,1944,2983,5119,1104,803,0,2721,4655,804,969,374,307,146,468,0,4697,4824,4824,302
16,2,307,3181,4864,20,19,55,1,1,51,63,73,55,969,1927,2014,1927,2811,4526,998,1186,0,2742,5169,1186,1060,424,868,138,767,0,5175,5155,5155,288
16,3,408,4186,4864,16,19,60,0,1,67,79,89,60,1118,2350,2258,2351,2706,5122,731,729,0,2969,4522,729,662,336,826,118,609,0,4346,4584,4584,350
16,4,522,5195,4992,20,18,57,0,1,87,99,109,57,926,1931,2009,1930,3116,4847,894,1039,0,2836,4994,1039,939,406,1353,184,887,0,5229,4918,4918,274
16,5,626,6202,4992,21,20,58,0,1,108,120,130,58,1122,2194,2224,2194,2806,5049,829,906,0,2759,4629,905,792,424,1305,172,868,0,4700,4678,4678,323
16,6,723,7209,4992,17,18,42,0,1,125,137,147,42,908,1739,1706,1740,2606,4472,924,827,0,2386,4241,828,861,417,1318,138,708,0,4537,4189,4189,272
16,7,820,8217,5120,23,23,59,0,1,148,160,170,59,1103,2291,2224,2290,2753,5066,775,946,0,2806,4743,946,806,309,1439,129,619,0,4654,4542,4542,92
16,8,919,9228,5120,25,24,71,0,1,173,184,194,71,1233,2576,2582,2576,3456,6260,874,992,0,3574,5754,992,985,425,1575,168,726,0,5502,5661,5661,0
16,9,1036,10395,5120,12,14,40,0,1,185,197,207,40,853,1591,1613,1591,2745,4590,986,920,0,2403,4380,920,896,319,1540,126,494,0,4831,4539,4539,159
16,10,1149,11611,5248,14,12,45,0,1,199,211,221,45,586,1384,1441,1384,2655,4219,746,713,0,1994,3491,712,626,349,1690,94,492,0,4167,4210,4210,926
16,11,1263,12726,5248,19,19,42,0,1,218,230,240,42,950,1921,1748,1921,1986,3629,855,1049,0,2819,5031,1050,945,383,2347,183,800,0,4069,4381,4381,276
16,12,1365,13731,5248,19,21,61,0,1,237,249,259,61,1142,2371,2301,2372,3140,5412,1241,1049,0,3172,5484,1049,1099,593,2378,242,829,0,5590,5738,5738,530
16,13,1474,14742,5376,23,22,58,0,1,260,272,282,58,1166,2194,2268,2193,3206,5318,1108,1049,0,3191,5638,1049,1218,267,2785,130,985,0,5541,5254,5254,146
16,14,1576,15744,5376,18,17,48,0,1,278,290,300,48,895,1806,1807,1807,2593,4579,967,864,0,2380,4264,864,860,413,2689,205,806,0,4604,4686,4686,576
16,15,1692,16754,5504,17,25,51,0,1,295,307,317,51,1339,2519,2308,2518,3664,6262,1184,1145,0,3642,6357,1145,1380,243,2716,90,516,0,6173,5798,5798,17
16,16,1787,17768,5504,35,27,71,0,1,330,342,352,71,1214,2351,2563,2351,2879,5326,1014,917,0,2765,4772,917,922,282,2558,102,632,0,4990,4837,4837,108
16,17,1878,18775,5504,13,14,46,0,1,343,355,365,46,1007,1997,1881,1998,2499,4368,730,756,0,2797,4530,756,802,136,2866,34,644,0,4145,4571,4571,149
16,18,1973,19785,5504,21,21,56,0,1,364,376,386,56,933,1920,1997,1919,2429,4480,643,734,0,2381,3899,734,619,258,2934,96,590,0,3986,3994,3994,244
16,19,2078,20792,5504,11,9,32,0,1,375,387,397,32,511,1078,1119,1079,2482,3864,1124,481,0,1488,2589,481,519,236,2693,153,410,0,4233,3563,3563,1221
16,20,2179,21825,5504,5,4,20,4,1,380,392,402,20,281,612,661,611,1330,1933,1211,1312,0,1620,4293,1312,1097,31,3290,12,468,0,4033,3216,3034,5
16,21,2285,22839,5632,8,8,35,13,1,388,400,410,35,531,968,1196,968,771,1498,810,413,0,1389,2655,413,712,255,3067,104,937,0,2134,2674,2674,26
16,22,2396,23887,5760,8,7,27,4,1,396,408,418,27,671,1515,1184,1516,2960,4102,908,853,0,2613,4343,853,720,732,4099,192,1054,0,4884,4776,4776,511
16,23,2499,24899,5760,18,18,34,0,1,414,426,436,34,722,1375,1368,1374,2078,3626,777,910,0,2386,4431,910,941,282,4400,88,875,0,3925,3888,3888,112
16,24,2598,25922,5760,27,27,61,0,1,441,453,463,61,1182,2325,2341,2325,2880,5439,772,850,0,2803,4622,850,791,301,4358,131,657,0,4682,4598,4598,96
16,25,2704,26937,5888,18,18,62,0,1,459,471,481,62,1185,2266,2363,2267,2663,4587,983,871,0,2819,4860,871,997,297,4687,70,1096,0,4696,4904,4904,140
16,26,2800,27945,5888,22,23,53,0,1,481,493,503,53,1316,2447,2323,2446,2894,5402,662,832,0,2798,4540,832,732,328,4583,98,910,0,4568,4428,4428,28
16,27,2898,28955,5888,25,25,71,0,6,506,518,528,71,1211,2634,2560,2634,3067,5640,930,783,0,3163,4919,783,804,400,4690,126,898,0,4940,5024,5024,133
16,28,2994,29987,5888,25,24,79,0,31,531,543,553,79,1309,2668,2810,2668,3456,6268,968,950,0,3104,5332,950,1094,373,4617,120,960,0,5327,5114,5114,16
16,29,3091,31002,5888,23,23,61,0,54,554,566,576,61,1143,2271,2302,2271,3068,5650,885,979,0,2701,4646,979,795,293,4565,106,680,0,4992,4898,4898,296
16,30,3193,32018,5888,22,22,59,0,76,576,588,598,59,1259,2445,2380,2446,2635,4841,850,950,0,3191,5190,950,870,383,4858,107,854,0,4614,5061,5061,216
16,31,3293,33025,5888,22,24,68,0,98,598,610,620,68,1116,2405,2408,2404,2944,5748,867,938,0,2760,4753,937,883,283,4499,127,458,0,4908,4711,4711,187
16,32,3395,34034,5888,15,13,52,0,113,613,625,635,52,1004,1947,1992,1947,2394,4156,1045,911,0,2412,4483,912,987,332,4751,110,688,0,4531,4448,4448,169
16,33,3501,35050,5888,25,25,53,0,138,638,650,660,53,1095,2141,2102,2142,2661,4905,698,801,0,2584,4346,801,786,311,4683,114,546,0,4112,4456,4456,297
16,34,3600,36058,5888,24,27,66,0,162,662,674,684,66,1292,2474,2546,2474,2772,4991,981,947,0,2996,5081,947,965,427,4841,162,873,0,4870,4908,4908,128
16,35,3691,37081,5888,24,21,60,0,186,686,698,708,60,1130,2216,2270,2216,2534,4885,914,916,0,2690,4600,917,819,338,4870,80,792,0,4525,4684,4684,245
16,36,3789,38093,5888,15,16,51,0,201,701,713,723,51,958,1991,1927,1992,2670,4693,745,601,0,2569,4107,601,763,284,4933,91,696,0,4196,3979,3979,127
16,37,3990,39262,5888,19,18,44,0,220,720,732,742,44,806,1638,1642,1637,2451,4130,969,810,0,2028,3756,810,768,246,5062,124,659,0,4410,3521,3521,39
16,38,4091,40309,5888,16,17,56,6,236,736,748,758,56,1046,2152,2110,2152,2903,5045,986,792,0,2586,4407,792,868,293,5054,99,627,0,4440,4510,4510,142
16,39,4195,41314,5888,12,14,42,0,248,748,760,770,42,764,1558,1562,1558,2935,4752,1016,788,0,2447,4082,788,672,307,5116,136,372,0,4919,3962,3962,22
16,40,4301,42383,5888,12,9,23,9,260,760,772,782,23,333,608,770,608,1628,1915,1013,805,0,1174,3096,804,922,309,5700,97,855,0,3405,2991,2991,5
16,41,4395,43399,5888,11,20,45,0,271,771,783,793,45,895,1987,1750,1987,2466,4467,825,849,0,2540,4343,850,783,244,5657,75,604,0,4301,4352,4352,14
16,42,4487,44404,6016,27,19,74,0,298,798,810,820,74,1155,2383,2561,2383,2953,5018,842,887,0,2580,4448,887,809,358,6048,96,1100,0,4862,4513,4513,79
16,43,4579,45409,6016,20,19,56,0,318,818,830,840,56,1152,2227,2216,2227,3133,5418,802,974,0,2866,4875,974,868,305,5921,135,1031,0,5089,4970,4970,174
16,44,4677,46419,6016,18,20,59,0,336,836,848,858,59,1147,2285,2268,2285,2818,5657,897,882,0,2843,4747,882,839,317,5606,82,501,0,4758,4678,4678,105
16,45,4777,47456,6016,24,22,68,0,360,860,872,882,68,1039,2235,2331,2235,3011,5156,676,833,0,2714,4417,833,696,337,5764,92,687,0,4641,4433,4433,135
16,46,4877,48467,6016,16,17,51,0,376,876,888,898,51,1123,2158,2092,2158,3175,5270,944,818,0,2721,4553,818,852,259,5828,115,684,0,5117,4720,4720,339
16,47,4979,49469,6016,22,23,60,0,398,898,910,920,60,1205,2319,2345,2319,2698,5159,834,997,0,2976,5105,997,952,270,5831,82,568,0,4689,4836,4836,90
16,48,5077,50487,6016,24,22,50,0,422,922,934,944,50,1137,2053,2087,2053,2685,4547,952,849,0,2605,4500,849,869,226,6190,70,793,0,4665,4530,4530,120
16,49,5182,51509,6016,25,24,60,0,447,947,958,968,60,1274,2439,2414,2439,3011,5250,1000,1036,0,2911,5147,1036,1020,579,6389,192,1014,0,5211,5023,5023,3
16,50,5291,52526,6016,16,16,51,0,463,963,975,985,51,855,1792,1824,1793,2792,4982,947,826,0,2438,4276,826,868,362,6227,128,667,0,4725,4661,4661,444
16,51,5389,53530,6016,23,23,52,0,486,986,998,1008,52,1095,2147,2083,2148,2573,4671,847,986,0,2898,4990,986,911,165,6469,51,678,0,4566,4712,4712,176
16,52,5492,54543,6016,18,20,61,0,504,1004,1014,1024,62,1130,2317,2300,2317,3024,5523,932,840,0,2885,4748,840,849,350,6465,136,478,0,4976,4805,4805,272
16,53,5601,55559,6016,10,10,34,0,514,1014,1026,1036,33,824,1447,1459,1446,2817,4001,828,910,0,2458,4329,910,829,286,6707,108,754,0,4735,4931,4931,964
16,54,5718,56579,6144,13,15,28,0,527,1027,1039,1049,28,692,1239,1224,1239,2389,3828,1298,1004,0,2469,4285,1003,663,611,7363,219,539,0,4836,4542,4542,1223
16,55,5820,57594,6144,28,24,49,0,555,1055,1067,1077,49,1300,2220,2231,2220,2544,4518,882,998,0,3101,5686,999,1365,356,7981,127,796,0,4605,4590,4590,150
16,56,5920,58626,6144,32,32,61,0,587,1087,1095,1105,61,1216,2449,2375,2449,2773,5355,967,926,0,2993,5019,926,921,367,7774,135,589,0,4824,4890,4890,21
16,57,6021,59634,6144,18,19,65,0,605,1105,1117,1127,65,1170,2368,2405,2368,2495,4816,948,1081,0,2805,5135,1080,1083,279,7910,105,673,0,4703,5189,5189,74
16,58,6118,60643,6144,20,20,56,0,625,1125,1137,1147,56,965,2006,2029,2006,2691,4698,968,719,0,2615,4346,719,839,277,7884,100,724,0,4553,4378,4378,107
16,59,6228,61753,6144,9,6,18,6,634,1134,1146,1156,18,145,304,487,304,1811,2530,897,931,0,1278,2723,931,323,382,8033,139,679,0,3602,2694,2694,460
16,60,6337,62759,6144,12,12,45,0,646,1146,1158,1168,45,794,1832,1649,1832,2539,4147,739,907,0,2474,4668,907,1114,412,8449,157,718,0,4365,4609,4609,401
16,61,6440,63767,6144,22,22,71,0,668,1168,1180,1190,71,1125,2385,2474,2384,2990,5360,869,1113,0,2811,5089,1113,984,176,8695,42,824,0,5132,4727,4727,39
16,62,6537,64788,6144,24,24,60,0,692,1192,1204,1214,60,1092,2170,2232,2170,2983,5430,740,695,0,2469,3912,695,585,398,8494,187,615,0,4598,4547,4547,674
16,63,6644,65823,6144,19,19,56,0,711,1211,1223,1233,56,1249,2314,2313,2313,2984,5299,943,863,0,3080,5145,863,1011,325,8565,96,615,0,4970,4857,4857,394
16,64,6751,66850,6144,22,24,64,0,733,1233,1245,1255,64,1045,2204,2261,2203,2536,4570,943,766,0,2933,4775,766,908,376,8781,110,842,0,4424,4687,4687,306
